OTUID	Sample01	Sample02	Sample03	Sample04	Sample05	Sample06	Sample07	Sample08	Sample_09	Sample10	Sample11
ASV4022	0	0	0	0	10	0	0	0	0	0	0
ASV4023	0	0	0	0	0	0	0	0	0	0	0
ASV4024	0	0	0	0	0	0	0	0	0	0	0
ASV4025	0	0	0	0	0	0	0	0	0	0	0
ASV4026	0	0	0	0	0	0	0	0	0	0	0
ASV4027	0	0	0	0	0	0	0	0	0	0	0
ASV4028	0	0	0	0	0	0	0	0	0	0	0
ASV4029	0	0	0	0	0	0	0	0	2	0	0
ASV4030	0	0	0	0	0	0	0	0	0	0	0
ASV4031	0	0	0	0	0	0	0	0	0	0	0
ASV4032	0	0	0	0	0	0	0	0	0	0	0
ASV4033	0	0	0	0	0	0	4	0	0	0	0
ASV4034	0	0	0	2	0	0	0	0	0	0	0
ASV4035	35	44	38	50	38	39	26	28	23	16	37
ASV4036	0	0	0	0	0	0	0	0	0	0	0
ASV4037	0	0	0	2	0	0	0	0	0	0	0
ASV4038	0	12	13	0	0	0	0	1	2	0	0
ASV4039	5	7	0	3	0	0	2	0	0	0	0
ASV4040	0	0	0	0	0	0	0	0	0	0	0
ASV4041	0	0	0	0	0	0	0	0	0	0	0
ASV4042	0	0	0	0	2	0	2	0	6	1	5
ASV4043	1	0	0	0	0	0	0	2	0	2	0
ASV4044	2	0	0	1	0	0	0	0	0	0	0
ASV4045	0	0	0	0	0	0	0	0	0	0	0
ASV4046	0	0	0	0	0	0	0	0	0	0	0
ASV4047	0	0	0	0	0	0	0	0	0	0	0
ASV4049	0	0	0	0	0	0	0	0	0	0	0
ASV4050	0	2	0	0	0	0	0	0	0	0	0
ASV4051	0	0	0	0	0	0	0	0	0	0	0
ASV4052	0	0	0	0	0	0	0	0	0	0	0
ASV4053	0	0	0	0	0	0	0	0	0	0	0
ASV4054	0	0	0	0	0	0	0	0	0	0	0
ASV4055	0	0	0	0	0	0	0	0	0	0	0
ASV4056	0	0	0	0	0	0	0	0	0	0	0
ASV4057	0	0	0	0	0	0	0	0	0	0	0
ASV4058	0	0	0	0	0	0	0	0	0	0	0
ASV4059	0	0	0	0	0	0	0	0	0	0	0
ASV4060	0	0	0	0	0	0	1	0	0	0	0
ASV4061	0	0	0	0	0	0	0	0	0	0	0
ASV4062	0	0	0	0	0	0	0	0	0	0	0
ASV4063	0	0	0	0	0	0	0	0	0	0	0
ASV4064	0	0	0	0	0	0	0	0	0	0	0
ASV4065	0	0	0	0	0	0	0	0	0	0	0
ASV4066	50	30	42	32	32	30	21	48	51	44	39
ASV4067	1185	850	911	1046	1175	630	656	1482	1510	1214	1174
ASV4068	0	0	0	0	0	0	0	0	0	0	0
ASV4069	28	23	25	24	29	23	21	48	33	43	32
ASV4070	19	25	20	18	19	0	13	46	37	28	26
ASV4071	6	2	10	11	9	0	7	13	13	8	3
ASV4072	19	0	0	0	0	16	0	19	0	0	15
ASV4073	0	0	0	0	0	0	0	0	0	0	0
ASV4074	0	0	0	0	0	0	0	0	0	0	0
ASV4075	0	0	0	0	0	0	0	0	0	0	0
ASV4076	0	0	0	0	0	0	0	0	0	0	0
ASV4077	0	0	0	5	0	0	0	0	0	0	0
ASV4078	0	0	0	0	0	0	0	0	0	0	0
ASV4080	0	0	0	0	0	0	0	0	0	0	0
ASV4081	0	0	0	0	0	0	0	0	0	0	0
ASV4082	0	0	0	0	0	0	0	0	0	0	0
ASV4083	0	0	0	0	0	0	0	0	0	0	0
ASV4084	0	0	0	0	0	0	0	0	0	0	0
ASV4085	0	0	0	0	0	0	0	0	0	0	0
ASV4086	0	0	0	0	0	0	0	0	0	0	2
ASV4087	0	0	0	0	0	0	0	0	0	0	0
ASV4088	0	0	0	0	0	0	0	0	0	0	0
ASV4089	0	0	0	0	0	0	0	0	0	0	0
ASV4090	0	2	0	0	0	0	0	0	0	0	0
ASV4091	0	0	0	0	0	0	0	0	0	0	0
ASV4092	0	0	0	0	0	0	0	0	0	0	0
ASV4093	0	0	0	0	0	0	0	1	0	0	2
ASV4095	0	0	0	0	0	0	0	0	0	0	0
ASV4096	0	0	0	0	0	0	0	0	0	0	0
ASV4097	0	0	0	0	0	0	0	0	0	0	0
ASV4098	0	0	0	0	0	0	0	0	0	0	0
ASV4099	0	0	0	0	0	0	0	0	0	0	0
ASV4101	0	0	0	0	0	0	0	0	1	0	0
ASV4102	0	0	0	0	0	0	0	0	0	0	0
ASV4103	0	0	0	0	0	0	0	0	0	0	0
ASV4104	0	0	0	0	0	0	0	0	0	0	0
ASV4105	0	0	0	0	0	0	0	0	0	0	0
ASV4106	0	0	0	0	0	0	0	0	0	0	0
ASV4107	0	0	0	0	0	0	0	0	0	0	0
ASV4108	0	0	0	0	0	0	0	0	0	0	0
ASV4109	0	0	0	0	0	0	0	0	0	0	0
ASV4110	0	0	0	0	0	0	0	0	0	0	0
ASV4111	0	0	0	0	0	0	0	0	0	0	0
ASV4112	0	0	0	0	0	0	0	0	0	0	0
ASV4113	0	0	0	0	0	0	0	0	0	0	0
ASV4114	0	0	0	0	0	0	0	0	0	0	0
ASV4115	0	0	0	0	0	0	0	0	0	0	0
ASV4116	0	0	0	0	0	0	0	0	0	0	0
ASV4117	0	0	0	0	0	0	0	0	0	0	0
ASV4118	0	0	0	0	0	0	0	0	0	0	0
ASV4119	0	0	0	0	0	0	0	0	0	0	0
ASV4120	0	0	0	0	0	0	0	0	0	0	0
ASV4121	0	0	0	0	0	0	2	0	0	0	0
ASV4122	0	0	0	0	0	0	0	0	0	0	0
ASV4123	0	0	0	0	0	0	0	0	0	0	0
ASV4124	0	0	0	0	0	0	0	0	0	0	0
ASV4125	0	0	0	0	0	0	0	0	0	0	0
ASV4126	0	0	0	0	0	0	0	0	0	0	0
ASV4127	0	0	0	0	0	0	0	0	0	0	0
ASV4128	0	0	0	0	0	0	0	0	2	0	0
ASV4129	0	0	0	0	0	0	0	0	0	0	0
ASV4130	0	0	0	0	0	0	0	0	0	0	0
ASV4131	0	0	0	0	0	0	0	0	0	0	0
ASV4132	0	0	0	0	0	0	0	0	0	0	1
ASV4133	0	0	0	0	0	0	0	0	0	0	0
ASV4134	0	0	0	0	0	0	0	0	0	0	0
ASV4135	0	0	0	0	0	0	0	0	0	0	0
ASV4136	0	0	0	0	0	0	0	0	0	0	0
ASV4137	0	0	0	0	0	0	0	0	0	0	0
ASV4138	0	0	0	0	0	0	0	0	0	0	0
ASV4139	0	0	0	0	0	0	0	0	0	0	0
ASV4140	0	0	0	0	0	0	0	0	0	0	0
ASV4141	0	0	0	0	0	0	0	0	0	0	0
ASV4142	0	0	0	0	0	0	0	0	0	0	0
ASV4143	0	0	0	0	0	0	0	0	0	0	0
ASV4144	0	0	0	0	0	0	0	0	0	0	0
ASV4145	0	0	0	0	0	0	0	0	0	0	0
ASV4146	0	0	0	0	1	0	0	0	0	0	0
ASV4147	0	0	0	0	0	0	0	0	0	0	0
ASV4148	0	0	0	3	0	0	0	0	0	0	0
ASV4149	0	0	0	0	0	0	0	6	0	0	0
ASV4150	0	0	0	0	0	0	0	5	0	0	0
ASV4151	0	0	0	0	0	0	0	0	0	0	0
ASV4152	0	0	0	0	0	0	0	0	0	0	0
ASV4153	0	0	0	0	0	0	0	0	0	0	0
ASV4154	0	0	0	0	0	0	0	0	0	0	0
ASV4155	0	0	0	0	0	0	0	0	0	0	0
ASV4156	0	0	0	4	0	0	0	0	0	0	0
ASV4157	0	0	0	0	0	0	0	0	0	0	0
ASV4158	0	0	0	0	0	0	0	0	0	0	0
ASV4159	0	0	0	0	0	0	0	0	0	0	0
ASV4160	0	0	3	0	0	0	0	0	0	0	0
ASV4161	0	0	0	0	0	0	0	0	0	0	0
ASV4162	5	0	3	1	5	4	1	0	3	0	5
ASV4163	0	0	0	0	0	0	0	0	0	0	0
ASV4164	0	0	0	0	0	0	0	1	0	0	0
ASV4165	0	0	0	0	0	0	0	0	0	0	0
ASV4166	0	0	0	0	0	0	0	0	0	0	0
ASV4167	1	0	0	0	0	0	1	0	0	0	0
ASV4168	0	0	0	0	0	0	0	0	0	0	0
ASV4170	0	0	0	2	0	0	7	0	1	0	0
ASV4171	0	0	0	0	0	0	1	0	0	0	0
ASV4172	0	0	0	0	0	0	0	0	0	0	0
ASV4173	0	0	0	0	0	0	0	0	0	0	0
ASV4174	0	3	0	0	0	0	0	0	0	0	0
ASV4176	0	0	0	0	0	0	0	0	0	0	0
ASV4177	0	0	0	0	0	0	0	0	0	0	0
ASV4178	0	0	0	0	0	0	0	0	0	0	0
ASV4179	0	0	0	0	0	0	0	0	0	0	0
ASV4180	0	0	0	0	0	0	0	0	0	0	0
ASV4181	0	2	0	0	1	0	0	2	0	2	0
ASV4182	5	1	0	0	3	0	0	2	0	0	0
ASV4183	0	0	0	0	0	0	0	0	0	0	0
ASV4184	0	0	0	0	0	0	0	0	0	0	0
ASV4185	0	0	0	0	0	0	0	0	0	0	0
ASV4186	0	0	0	0	0	0	0	0	0	0	0
ASV4187	0	0	1	0	0	0	0	6	0	0	0
ASV4188	0	0	0	0	0	0	0	0	0	0	0
ASV4189	0	0	0	0	0	0	0	0	0	0	0
ASV4190	0	0	0	0	0	0	0	0	0	0	0
ASV4191	0	0	0	0	0	0	0	0	0	0	0
ASV4192	0	0	0	0	0	0	0	0	0	0	0
ASV4193	0	0	0	0	0	0	0	3	0	0	0
ASV4194	0	0	0	0	0	0	0	0	0	0	0
ASV4195	0	0	0	0	0	0	0	0	0	0	0
ASV4196	0	0	0	0	0	0	0	0	0	0	0
ASV4197	0	0	0	0	0	0	0	0	0	0	0
ASV4198	0	0	0	0	0	0	0	0	0	2	0
ASV4199	0	0	0	0	0	0	0	0	0	0	0
ASV4200	0	0	0	0	3	0	0	0	0	0	0
ASV4201	0	0	0	0	0	0	0	0	0	0	0
ASV4202	0	0	0	0	0	0	0	0	0	0	0
ASV4203	0	0	0	0	0	0	0	0	0	0	0
ASV4204	0	0	0	0	0	0	0	0	0	0	0
ASV4205	0	0	0	0	0	0	0	0	0	0	0
ASV4206	0	0	0	0	0	0	0	0	0	0	0
ASV4207	0	0	0	0	0	0	0	0	0	0	0
ASV4208	0	0	0	0	0	0	0	0	0	0	0
ASV4209	0	0	0	0	0	0	0	0	2	0	0
ASV4210	0	0	0	0	0	0	0	0	0	0	0
ASV4211	0	0	0	0	0	0	0	0	0	0	0
ASV4212	0	0	0	0	0	0	0	0	0	0	0
ASV4213	0	0	0	0	0	0	0	0	0	0	0
ASV4214	0	0	0	0	0	0	0	0	0	0	0
ASV4215	0	0	0	0	0	0	0	0	0	0	0
ASV4216	0	0	0	0	0	0	0	0	0	0	0
ASV4217	0	0	0	0	0	0	0	0	0	0	0
ASV4218	0	0	0	0	0	0	0	0	0	0	0
ASV4219	0	0	0	0	0	0	0	0	0	0	0
ASV4220	0	0	0	0	0	0	0	0	0	0	0
ASV4221	0	0	0	0	0	0	0	0	0	0	0
ASV4222	0	0	0	0	0	0	0	0	3	0	0
ASV4223	0	0	0	0	0	0	0	0	0	0	0
ASV4224	0	0	0	0	0	0	0	0	0	0	0
ASV4225	0	0	0	0	0	0	0	0	0	0	0
ASV4226	0	0	0	0	0	0	0	0	0	0	0
ASV4227	0	0	0	0	0	0	0	0	0	0	0
ASV4228	0	0	0	0	0	0	0	0	0	0	0
ASV4229	0	0	0	0	0	0	0	2	0	0	0
ASV4230	0	0	0	0	0	0	0	0	0	0	0
ASV4231	0	0	0	0	0	0	0	0	0	0	0
ASV4232	0	0	0	0	0	0	0	0	0	0	0
ASV4234	0	0	0	0	0	0	0	0	0	0	0
ASV4235	0	0	0	0	0	0	0	0	0	0	0
ASV4236	0	0	0	0	0	0	0	0	6	0	0
ASV4238	1	2	0	1	0	2	1	6	3	0	0
ASV4239	0	0	0	0	0	0	0	0	0	0	0
ASV4240	0	5	3	0	1	0	6	0	0	1	0
ASV4241	0	0	0	0	0	1	0	0	0	0	0
ASV4242	0	0	0	0	0	0	0	0	0	0	0
ASV4243	0	0	0	0	0	0	0	0	0	0	0
ASV4244	0	0	0	0	0	0	0	0	0	0	0
ASV4245	0	0	0	0	0	0	0	1	1	0	0
ASV4246	0	0	0	0	0	0	0	8	0	0	0
ASV4247	37	30	29	34	40	43	52	43	36	51	15
ASV4248	32	33	38	29	36	40	40	48	39	49	18
ASV4249	0	0	0	0	0	0	0	0	0	0	0
ASV4250	0	0	0	0	0	0	0	0	0	0	0
ASV4251	0	0	0	0	0	0	0	0	0	0	0
ASV4252	0	0	0	0	0	0	0	0	0	0	0
ASV4253	0	0	0	0	0	0	0	0	0	0	0
ASV4254	0	0	0	0	0	0	0	0	0	0	0
ASV4255	0	0	0	0	0	0	0	0	0	1	0
ASV4256	0	0	0	0	0	0	0	0	0	0	0
ASV4257	0	1	0	2	0	4	0	3	1	0	0
ASV4258	0	0	0	0	0	0	0	0	0	0	0
ASV4259	0	0	2	0	0	0	2	3	1	0	0
ASV4260	0	0	0	0	0	0	0	0	0	0	0
ASV4261	0	6	0	0	0	0	0	0	0	0	0
ASV4262	0	0	0	0	0	0	0	0	0	0	0
ASV4263	2	0	0	4	0	0	0	1	0	1	1
ASV4264	0	0	0	0	0	0	0	0	0	0	0
ASV4265	0	0	0	1	0	0	1	2	0	3	1
ASV4266	0	0	0	0	0	0	0	0	0	0	0
ASV4267	0	0	0	0	0	0	0	0	0	0	0
ASV4268	0	0	0	0	0	0	0	0	0	0	0
ASV4269	1	0	0	1	0	1	0	0	0	0	0
ASV4270	0	0	0	0	0	0	0	0	0	0	0
ASV4271	0	0	0	0	0	0	0	0	0	0	0
ASV4272	0	0	0	0	0	0	0	0	0	0	0
ASV4273	0	0	0	0	2	0	1	5	0	0	0
ASV4274	0	0	4	0	0	0	0	0	0	0	0
ASV4275	3	6	0	0	0	2	4	6	2	8	0
ASV4276	0	0	0	0	0	0	0	0	0	0	0
ASV4277	0	2	0	0	0	0	0	0	0	0	0
ASV4278	0	0	0	0	0	0	0	0	0	0	0
ASV4280	0	0	0	0	0	0	0	0	0	0	0
ASV4281	0	0	0	0	0	0	0	0	0	0	0
ASV4282	0	0	0	0	0	0	0	0	0	0	0
ASV4283	0	0	0	0	0	0	0	0	0	0	0
ASV4284	0	2	0	0	10	4	1	5	0	2	0
ASV4285	0	0	0	0	0	0	0	0	2	0	0
ASV4286	0	0	0	0	0	0	0	0	0	0	0
ASV4287	0	0	0	0	0	0	0	0	0	0	0
ASV4288	0	1	0	0	1	0	0	0	0	0	0
ASV4289	0	0	0	0	0	0	0	0	0	0	0
ASV4290	0	0	0	0	0	0	0	0	0	0	0
ASV4291	0	1	0	0	2	0	0	8	0	1	1
ASV4292	0	0	0	0	0	0	0	0	0	0	0
ASV4293	1	0	0	0	0	0	0	0	0	0	0
ASV4294	0	0	0	0	0	0	0	0	0	0	0
ASV4295	0	0	0	0	0	0	0	0	0	0	0
ASV4296	0	0	0	0	0	0	0	0	0	0	0
ASV4297	18	32	12	21	16	11	27	17	9	9	6
ASV4298	0	0	0	0	0	0	0	0	0	0	0
ASV4300	0	6	1	2	2	0	4	16	6	0	3
ASV4301	0	0	0	0	0	0	0	0	0	0	0
ASV4302	0	8	0	0	0	0	0	0	0	0	0
ASV4303	0	0	0	0	0	0	0	0	0	0	0
ASV4304	0	3	0	0	2	0	0	5	0	0	0
ASV4305	2	0	0	0	0	0	0	0	0	0	0
ASV4306	0	0	0	0	0	1	0	0	1	0	0
ASV4307	0	0	0	0	0	0	0	0	0	0	0
ASV4309	9	27	5	10	5	5	17	5	1	4	3
ASV4310	0	0	0	0	0	0	0	0	0	0	0
ASV4311	0	0	0	0	0	0	0	0	0	0	0
ASV4312	0	0	0	0	0	0	0	0	0	0	0
ASV4313	0	0	0	0	0	0	0	0	0	0	0
ASV4315	10	14	16	10	12	19	13	16	10	11	9
ASV4316	0	0	0	0	0	0	0	0	0	0	0
ASV4317	0	0	0	0	0	0	0	0	0	0	0
ASV4318	0	0	0	0	0	0	0	0	3	0	0
ASV4319	70	256	54	56	23	30	53	38	19	34	17
ASV4320	144	151	99	105	66	67	98	57	58	63	22
ASV4321	81	129	67	60	26	18	62	28	27	55	18
ASV4322	67	73	53	76	65	34	90	49	51	39	21
ASV4323	298	304	226	232	200	179	219	217	165	175	65
ASV4324	59	83	39	63	24	34	61	20	23	21	0
ASV4326	0	0	0	0	0	0	0	0	0	0	0
ASV4327	29	29	16	17	8	15	24	18	13	17	3
ASV4328	0	3	0	0	0	0	0	0	0	0	0
ASV4329	0	0	0	0	0	0	0	0	0	0	0
ASV4330	0	0	0	0	0	0	0	0	0	0	0
ASV4331	0	0	0	0	0	0	0	0	0	0	0
ASV4332	0	0	0	0	0	0	0	0	0	0	0
ASV4333	0	0	0	0	0	0	0	0	0	0	0
ASV4334	0	0	0	0	0	0	0	0	0	0	0
ASV4335	0	0	0	0	0	0	0	0	0	0	0
ASV4336	0	2	0	0	0	0	0	0	0	0	0
ASV4337	0	0	0	0	0	0	0	0	0	0	0
ASV4338	0	0	0	0	0	0	0	0	0	0	0
ASV4339	0	0	0	0	0	0	0	0	0	0	0
ASV4340	0	0	0	0	0	0	0	0	0	0	0
ASV4341	0	0	0	0	0	0	0	0	0	0	0
ASV4342	2	0	0	0	0	0	0	0	0	0	0
ASV4343	0	0	0	0	0	0	0	4	0	0	0
ASV4344	0	0	0	0	0	0	0	0	0	0	0
ASV4345	0	0	0	0	0	0	0	0	0	3	0
ASV4346	0	0	0	0	0	0	0	0	0	0	0
ASV4347	0	2	0	0	0	0	0	0	0	0	0
ASV4348	0	0	0	0	0	0	0	0	0	0	0
ASV4349	2	0	0	0	0	0	0	0	0	0	0
ASV4350	0	0	0	0	0	0	0	0	0	0	0
ASV4351	0	0	0	0	0	0	2	0	0	0	0
ASV4352	0	0	0	0	0	0	0	0	0	0	0
ASV4353	0	0	0	0	0	0	0	0	0	0	0
ASV4354	0	0	0	0	0	0	0	0	0	0	0
ASV4355	0	0	0	0	0	0	0	0	0	0	0
ASV4356	0	0	0	0	0	0	0	0	0	0	0
ASV4357	0	0	0	0	3	0	0	0	0	0	0
ASV4358	0	0	0	0	0	0	0	0	0	0	0
ASV4359	0	0	0	0	0	0	0	0	0	0	0
ASV4360	0	0	0	0	0	0	0	0	0	0	0
ASV4361	0	0	0	0	0	0	0	0	0	0	0
ASV4362	0	0	0	0	0	0	0	0	2	0	0
ASV4363	0	0	0	0	0	0	0	0	0	0	0
ASV4364	0	0	0	0	0	0	0	0	0	0	0
ASV4365	0	0	5	0	0	0	0	0	0	0	0
ASV4366	0	0	0	0	1	0	0	0	0	0	0
ASV4367	0	0	0	0	0	0	0	0	0	0	0
ASV4368	0	0	0	0	0	0	0	0	0	0	0
ASV4369	0	0	0	0	0	0	0	0	0	0	0
ASV4370	0	0	0	0	0	0	0	0	0	0	0
ASV4371	0	0	0	0	0	0	0	0	0	0	0
ASV4372	0	0	0	0	0	0	0	0	0	0	0
ASV4373	0	0	0	0	0	0	0	0	0	0	0
ASV4374	0	0	0	0	0	0	0	0	0	0	0
ASV4375	0	0	0	0	0	0	0	0	0	0	0
ASV4376	0	0	0	0	0	0	0	0	0	0	0
ASV4377	0	0	0	0	0	0	0	0	0	0	0
ASV4378	0	0	0	0	0	0	0	0	0	0	0
ASV4379	0	0	0	0	0	0	0	0	0	0	0
ASV4380	0	0	0	0	0	0	0	0	0	0	0
ASV4381	0	0	0	0	0	0	0	0	0	0	0
ASV4382	0	0	0	0	0	0	0	0	0	0	0
ASV4383	0	0	0	0	0	0	0	0	0	0	0
ASV4384	0	0	0	0	0	0	0	0	0	0	0
ASV4385	0	0	0	0	0	0	0	0	0	0	0
ASV4386	0	0	7	0	0	0	0	0	0	0	0
ASV4387	0	0	0	0	0	0	0	0	0	0	0
ASV4388	0	0	0	0	0	0	0	0	0	0	0
ASV4389	0	0	0	0	0	0	0	0	0	2	0
ASV4390	0	0	0	0	0	0	0	0	0	0	0
ASV4391	0	0	0	0	0	0	0	4	0	0	0
ASV4392	0	0	0	0	0	0	0	0	0	0	0
ASV4393	0	0	0	0	0	0	0	0	0	0	0
ASV4394	0	0	0	0	0	0	0	0	0	0	0
ASV4395	0	0	0	0	0	0	0	0	0	0	0
ASV4396	0	0	0	0	0	0	0	0	0	0	0
ASV4397	0	0	0	0	0	0	0	0	0	0	0
ASV4398	0	0	0	0	0	0	0	0	0	0	0
ASV4399	0	0	0	0	0	0	0	0	0	0	0
ASV4400	0	0	0	0	2	0	0	0	0	0	0
ASV4401	0	0	0	0	0	0	0	0	0	0	0
ASV4402	0	0	0	0	0	0	0	0	0	0	0
ASV4403	0	0	0	0	0	0	0	0	0	0	0
ASV4404	0	0	0	0	0	4	0	0	0	0	0
ASV4405	0	0	0	0	0	0	0	2	0	0	0
ASV4406	0	0	0	0	0	0	0	0	0	0	0
ASV4408	0	0	0	0	0	0	0	0	0	0	0
ASV4409	0	0	0	0	0	0	0	0	0	0	0
ASV4410	0	0	0	0	0	0	0	0	0	0	0
ASV4411	0	0	0	0	0	0	0	0	0	0	0
ASV4412	0	0	0	0	0	0	0	0	0	0	0
ASV4413	0	0	0	0	0	0	0	0	0	0	0
ASV4414	0	0	0	0	0	0	0	0	0	0	0
ASV4415	0	0	0	0	0	0	0	0	0	0	0
ASV4416	0	0	0	0	0	0	0	0	0	0	0
ASV4417	0	0	0	2	0	0	0	0	0	0	0
ASV4418	0	0	0	0	0	0	0	0	0	0	0
ASV4419	0	0	0	0	0	0	0	0	0	0	0
ASV4420	0	0	0	0	0	0	0	0	0	0	0
ASV4421	0	0	0	0	0	0	0	0	0	0	0
ASV4422	0	0	3	0	0	0	0	0	0	0	0
ASV4423	0	0	0	0	0	0	0	0	0	0	0
ASV4424	0	0	0	0	0	0	0	0	0	0	0
ASV4425	0	0	0	0	0	0	0	0	0	0	0
ASV4426	0	0	0	0	0	0	0	0	0	0	0
ASV4427	0	0	0	0	0	0	0	0	0	0	0
ASV4428	0	0	0	0	0	0	0	0	0	0	0
ASV4429	0	0	0	0	0	0	0	0	0	0	0
ASV4430	0	0	0	0	0	0	0	0	0	0	0
ASV4431	0	0	0	0	0	0	0	0	0	0	0
ASV4432	0	0	0	0	0	0	0	0	0	0	0
ASV4433	0	0	0	0	0	0	0	0	0	0	0
ASV4434	0	0	0	0	0	0	0	0	0	0	0
ASV4435	0	0	0	0	0	0	0	0	0	0	0
ASV4436	0	0	0	0	0	0	0	0	0	0	0
ASV4437	0	0	0	0	0	0	0	0	0	0	0
ASV4438	0	0	0	0	0	0	0	0	0	0	0
ASV4439	0	0	0	0	0	0	0	0	0	0	0
ASV4440	0	0	0	0	0	0	0	0	0	0	0
ASV4441	0	0	0	0	0	0	0	0	0	0	0
ASV4442	0	0	0	0	0	0	0	0	0	0	0
ASV4443	0	0	0	0	3	0	0	0	0	0	0
ASV4444	0	0	0	0	0	0	0	0	0	0	0
ASV4445	0	0	0	0	0	0	0	0	0	0	0
ASV4446	0	0	0	0	0	0	0	0	0	0	0
ASV4447	0	0	0	0	0	0	0	0	0	0	0
ASV4448	0	0	0	0	0	0	0	0	0	0	0
ASV4449	0	0	0	0	0	0	0	0	0	0	0
ASV4450	0	0	0	0	0	0	0	0	0	0	0
ASV4451	0	0	0	0	0	0	0	0	0	0	0
ASV4452	0	0	0	0	0	0	0	0	0	0	0
ASV4453	0	0	0	0	0	0	0	0	0	0	0
ASV4454	0	0	0	0	0	0	0	0	0	0	0
ASV4455	2	0	0	0	0	0	0	0	0	0	0
ASV4456	0	0	0	0	0	0	0	0	0	0	0
ASV4457	0	0	0	0	0	0	0	0	0	0	0
ASV4458	0	0	0	0	0	0	0	0	0	0	0
ASV4459	0	3	0	0	0	0	0	0	0	0	0
ASV4460	0	0	0	0	0	0	0	0	0	0	0
ASV4461	0	0	0	0	0	0	0	0	0	0	0
ASV4462	0	0	0	0	0	0	0	0	0	0	0
ASV4463	0	0	0	0	2	0	0	0	0	0	0
ASV4464	0	0	0	0	0	0	0	0	0	0	0
ASV4465	0	0	0	0	0	0	0	0	0	0	0
ASV4466	0	0	0	0	0	0	0	0	0	0	0
ASV4467	0	0	0	0	0	0	0	0	0	0	0
ASV4468	0	0	2	0	0	0	0	0	0	0	0
ASV4469	0	0	0	0	0	0	0	0	0	0	0
ASV4470	0	0	0	0	0	0	0	0	0	0	0
ASV4471	0	0	0	0	0	0	0	0	0	0	0
ASV4472	3	0	0	0	0	0	0	0	0	0	0
ASV4473	0	0	0	0	0	0	0	0	0	0	2
ASV4474	0	0	0	0	0	0	0	0	0	0	0
ASV4476	0	0	0	0	0	0	0	0	0	0	0
ASV4477	0	0	0	0	0	0	0	0	0	0	0
ASV4478	0	0	0	0	0	0	0	0	0	0	0
ASV4479	0	0	0	0	0	0	0	0	0	0	0
ASV4480	0	0	0	0	0	0	0	0	0	0	2
ASV4481	0	0	0	0	0	0	0	0	0	0	0
ASV4482	0	0	0	0	0	0	0	0	0	0	0
ASV4483	0	0	0	0	0	0	0	0	0	0	0
ASV4484	0	0	0	0	0	0	3	0	0	0	0
ASV4485	0	0	0	0	0	0	0	0	0	0	0
ASV4486	0	0	0	0	0	0	0	0	0	2	0
ASV4487	0	0	0	0	0	0	2	0	0	0	0
ASV4488	0	0	0	0	0	0	0	0	0	0	0
ASV4489	0	0	0	0	0	0	0	0	0	0	0
ASV4490	0	0	0	0	0	0	0	0	0	0	0
ASV4491	0	0	0	0	0	0	0	0	0	0	0
ASV4492	0	0	0	0	0	0	0	4	0	0	0
ASV4493	0	0	0	0	0	0	0	0	0	0	0
ASV4494	0	0	0	0	0	0	0	0	0	0	0
ASV4495	0	0	0	0	0	0	0	0	0	0	0
ASV4496	0	0	0	0	0	0	0	0	0	0	0
ASV4497	0	0	0	0	0	0	0	0	3	0	0
ASV4498	0	0	0	0	0	0	0	0	0	0	0
ASV4499	0	0	0	0	0	0	0	0	0	0	0
ASV4500	0	0	0	0	0	0	0	4	0	0	0
ASV4501	0	0	0	0	0	0	0	0	0	0	0
ASV4502	0	2	0	0	0	0	0	0	0	0	0
ASV4503	0	0	0	0	0	0	9	0	0	0	0
ASV4504	0	0	0	0	0	0	0	0	0	0	0
ASV4505	0	0	0	0	0	0	0	0	0	0	0
ASV4506	0	0	0	0	0	0	0	0	0	0	0
ASV4507	0	0	0	0	0	0	0	0	0	0	0
ASV4508	0	0	0	0	0	0	0	0	0	0	0
ASV4509	0	0	0	0	0	0	0	0	0	0	0
ASV4510	0	0	0	0	0	0	0	0	0	0	0
ASV4511	12	14	12	5	6	2	0	1	0	0	2
ASV4512	0	0	0	0	0	0	0	0	0	0	0
ASV4513	0	0	0	0	0	0	0	0	0	0	0
ASV4514	8	0	0	5	4	3	4	0	0	1	0
ASV4515	0	0	0	0	0	0	0	0	2	0	0
ASV4516	0	0	0	0	0	0	0	0	0	0	3
ASV4517	0	0	0	0	0	0	0	0	0	2	0
ASV4518	0	0	0	0	0	1	0	0	0	0	0
ASV4519	3	0	0	0	0	0	0	0	0	0	0
ASV4520	0	0	0	0	0	0	0	0	0	0	0
ASV4521	0	0	0	0	0	0	0	0	0	0	0
ASV4522	0	0	0	4	1	3	0	2	0	1	0
ASV4523	0	0	0	0	2	0	0	0	0	0	0
ASV4524	0	0	0	0	0	0	0	0	0	0	0
ASV4525	0	0	0	0	0	0	0	0	0	0	0
ASV4526	0	0	0	0	0	0	0	0	0	0	0
ASV4528	0	0	0	0	0	0	0	0	0	0	0
ASV4529	5	3	2	0	0	5	1	3	0	0	0
ASV4530	0	0	0	0	0	0	0	0	0	0	0
ASV4531	0	3	0	0	0	0	0	0	0	0	0
ASV4532	0	0	0	0	0	0	2	0	0	0	0
ASV4533	0	0	0	0	3	0	0	0	0	0	0
ASV4534	0	1	0	0	0	0	0	0	0	1	0
